,symbol,date,enterpriseValue
13577,RATNAMANI.NS,2019-09-30,47586411445.63277
13578,RAV.L,2019-12-31,555030000.0
13579,RAVE,2019-12-29,27462600.0
13580,RAVN,2020-01-31,1105122515.8930001
13581,RAVN.ME,2019-12-31,555030000.0
13582,RAW.DE,2019-12-31,-16939405000.0
13583,RAYMOND.NS,2019-09-30,34738385669.25
13584,RAYT,2019-12-31,1296095.7519999999
13585,RB.L,2019-12-31,6760000000.0
13586,RB.SW,2019-12-31,6760000000.0
13587,RBA,2019-12-31,4955292317.559481
13588,RBA.TO,2019-12-31,6319253281.32
13589,RBB,2019-12-31,421799561.72
13590,RBBN,2019-12-31,353685900.0
13591,RBC,2019-12-28,4271460330.74066
13592,RBCAA,2019-12-31,1390421778.964
13593,RBCM.ME,2019-12-31,14730000000.0
13594,RBCN,2019-12-31,13168165.440000001
13595,RBD.L,2019-12-31,-6717000.0
13596,RBG.L,2019-12-31,8384000.0
13597,RBGP.L,2019-12-31,-1910156.0
13598,RBKB,2019-12-31,180678462.36
13599,RBL.AX,2019-06-30,189066889.99
13600,RBL.NS,2019-09-30,3595823856.733112
13601,RBLBANK.NS,2019-12-31,57976422230.79968
13602,RBN.L,2019-12-31,1297000.0
13603,RBNC,2019-12-31,277625482.88
13604,RBO.PA,2019-12-31,-23567000.0
13605,RBS,2019-12-31,-77858000000.0
13606,RBS.SW,2019-12-31,-44534798000.0
13607,RBT.PA,2019-12-31,-59121000.0
13608,RBTK,2019-12-31,163764602.0
13609,RBW.L,2019-12-31,133000.0
13610,RBZ,2018-12-31,73767170.80000001
13611,RC,2019-12-31,3769411155.66
13612,RC2.L,2019-12-31,-65887.0
13613,RCAR,2019-12-31,267342316.8
13614,RCDO.L,2019-12-31,65000000.0
13615,RCF.NS,2019-09-30,30010024181.00641
13616,RCG,2019-12-31,9656115.399999999
13617,RCH.L,2019-12-31,-20400000.0
13618,RCH.TO,2019-11-30,1475145040.0
13619,RCI,2019-12-31,42993028982.0
13620,RCII,2019-12-31,1738832200.0
13621,RCKT,2019-12-31,1108805811.2
13622,RCKY,2019-12-31,201439960.0
13623,RCL,2019-12-31,38720494384.035
13624,RCL.AX,2019-06-30,24826318.76
13625,RCM,2019-12-31,1728152330.5
13626,RCMT,2019-12-28,70515803.4
13627,RCN.L,2019-09-30,10382000.0
13628,RCO.PA,2019-09-30,377300000.0
13629,RCOI.L,2019-12-31,86951000.0
13630,RCOM.NS,2019-09-30,-451901729.0
13631,RCON,2019-12-31,22951158.0
13632,RCP,2019-12-31,1123948250.23825
13633,RCRT,2019-12-31,2467754.0
13634,RCS,2019-12-31,396887580.0
13635,RCT.AX,2019-12-31,82594000.0
13636,RCUS,2019-12-31,387032710.7
13637,RDC,2018-12-31,2548891000.0
13638,RDC.AX,2019-06-30,1009204612.88
13639,RDCM,2019-12-31,111456621.6
13640,RDEB.DE,2019-12-31,3967000000.0
13641,RDFN,2019-12-31,1865956996.16
13642,RDGA,2019-12-31,3730215.5
13643,RDGL,2019-12-31,7554435.96
13644,RDHL,2019-12-31,2017281401.3000002
13645,RDI,2019-12-31,441410682.33
13646,RDI.L,2019-08-31,-32300000.0
13647,RDIB,2019-12-31,795142931.58
13648,RDL.L,2019-12-31,-11691307.0
13649,RDL.TO,2019-12-31,14150956.8
13650,RDN,2019-12-31,5965306760.0
13651,RDN.AX,2019-06-30,1128240.5720000002
13652,RDN.SW,2019-12-31,9805176183.300001
13653,RDNT,2019-12-31,1665311284.6
13654,RDO.DE,2019-12-31,14364500000.0
13655,RDRB.ME,2020-01-01,2411946000.0
13656,RDS-B,2019-12-31,284929395953.6
13657,RDSA.AS,2019-12-31,244655424000.0
13658,RDSA.L,2019-12-31,17710316000000.0
13659,RDSA.SW,2019-12-31,268614247907.2
13660,RDT.L,2019-10-31,388000.0
13661,RDUS,2019-12-31,1056616083.2
13662,RDVT,2019-12-31,202629291.14000002
13663,RDW.L,2019-12-31,-14000000.0
13664,RDWR,2019-12-31,1204546228.4
13665,RDY,2020-01-31,181000000.0
13666,RDY.AX,2019-06-30,126084392.0
13667,RE,2019-12-31,11411912118.331999
13668,RE.L,2019-12-31,148912000.0
13669,RE.PA,2019-12-31,4538707251.200001
13670,RE1.AX,2019-06-30,245517.05472100002
13671,REAL,2019-12-31,1463324185.2
13672,REAL.TO,2019-12-31,965407000.0
13673,REAT.L,2019-09-30,-440000.0
13674,REBL,2019-12-31,133777234.6
13675,REC.BR,2019-12-31,-28552000.0
13676,REC.L,2019-09-30,4284000.0
13677,RECI.L,2019-09-30,-46755222.0
13678,RECLTD.NS,2019-12-31,243979152380.86023
13679,RECN,2019-11-23,507705000.0
13680,RED.AX,2019-06-30,194374014.47
13681,RED.LS,2019-12-31,29973641.0
13682,REDD.L,2019-10-31,414877000.0
13683,REDINGTON.NS,2019-09-30,40390902442.71677
13684,REDU,2019-12-31,328782951.1
13685,REDX.L,2019-09-30,-3704000.0
13686,REE.AX,2019-06-30,3309600.725
13687,REED,2019-12-31,46626358.27
13688,REEMF,2019-12-31,72199094.16
13689,REFEX.NS,2019-09-30,1069900860.5028799
13690,REFR,2019-12-31,87690887.05
13691,REG,2019-12-31,14832637329.960001
13692,REG.AX,2019-06-30,1114767500.0
13693,REGI,2019-12-31,1180300586.15
13694,REGN,2019-12-31,39384616000.0
13695,REI,2019-12-31,535999002.08000004
13696,REI-UN.TO,2019-12-31,13247769960.0
13697,REINA.AS,2019-09-30,3190130000.0000005
13698,REIS,2018-06-30,5286743764.75
13699,REKR,2019-12-31,104894713.75999999
13700,REL.L,2019-12-31,3967000000.0
13701,RELAXO.NS,2019-09-30,126080857280.98169
13702,RELCAPITAL.NS,2019-09-30,-14353361010.8
13703,RELIANCE.NS,2019-09-30,10706352106190.0
13704,RELIGARE.NS,2019-09-30,-4920525219.329926
13705,RELINFRA.NS,2019-09-30,171398279840.5075
13706,RELL,2019-11-30,41290100.0
13707,RELV,2019-12-31,6126241.0
13708,RELX,2019-12-31,-138000000.0
13709,REMI,2019-12-31,3384599.7300000004
13710,REMSONSIND.NS,2019-09-30,555059408.0
13711,REN,2018-09-30,952179780.0000001
13712,REN.AS,2019-12-31,3967000000.0
13713,RENE.L,2019-09-30,-16271000.0
13714,RENE.LS,2019-12-31,4129002000.0
13715,RENN,2019-12-31,2638674009.0
13716,RENUKA.NS,2019-09-30,29055795921.6
13717,RENX.L,2019-12-31,-20792000.0
13718,REP.DE,2019-12-31,26817285716.3
13719,REPCOHOME.NS,2019-09-30,14511388242.979603
13720,REPH,2019-12-31,519997079.10999995
13721,REPL,2019-12-31,447235496.4
13722,REPRO.NS,2019-09-30,7558539359.86224
13723,RES,2019-12-31,1061008960.0
13724,RES.BR,2019-12-31,558000.0
13725,RESI,2019-12-31,2265405078.36
13726,RESI.L,2019-09-30,-25032000.0
13727,RESN,2019-12-31,68559957.8
13728,RESPONIND.NS,2019-09-30,23976742456.43662
13729,RET.BR,2019-09-30,721509000.0
13730,RETA,2019-12-31,5956979488.3
13731,RETC,2019-12-31,1880937.6042
13732,RETO,2019-10-18,19219048000.0
13733,REV,2019-12-31,4230637966.86
13734,REV.AX,2019-06-30,1473104.8
13735,REVATHI.NS,2019-09-30,967713731.451658
13736,REVG,2020-01-31,1022230800.0
13737,REX,2020-01-31,296553999.99999994
13738,REXN,2019-12-31,-4303187.65
13739,REXR,2019-12-31,5876304816.776
13740,REXR-PC,2019-12-31,778985000.0
13741,REXX,2018-03-31,861594961.6
13742,REZI,2019-12-31,2523516990.0
13743,RF,2019-12-31,22237120000.0
13744,RF.PA,2019-12-31,2336606000.0
13745,RFI,2019-12-31,379658538.0
13746,RFIL,2020-01-31,42901552.67
13747,RFL,2020-01-31,310075696.0
13748,RFN.AX,2019-06-30,1779821.0
13749,RFP,2019-12-31,817160000.0
13750,RFP.TO,2019-12-31,928410000.0
13751,RFR.AX,2019-06-30,2544190.9800000004
13752,RFX.L,2019-09-30,-16202000.0
13753,RGA,2019-12-31,12342936854.734001
13754,RGCO,2019-12-31,343739333.46
13755,RGD.L,2019-09-30,-1178000.0
13756,RGEN,2019-12-31,4520251340.0
13757,RGIN,2019-12-31,2153740.1775
13758,RGL.L,2019-12-31,-34731000.0
13759,RGL.NS,2019-09-30,4705679105.712136
13760,RGLD,2019-12-31,8056239630.75
13761,RGLS,2019-12-31,-843964.2199999988
13762,RGM.L,2019-12-31,-35000.0
13763,RGMP,2019-12-31,1947976.3250000002
13764,RGNX,2019-12-31,1442483850.0
13765,RGO.L,2019-12-31,-2624480.0
13766,RGP,2019-11-23,496502000.0
13767,RGR,2019-12-31,797924304.88058
13768,RGRX,2019-12-31,18702366.380000003
13769,RGS,2019-12-31,649927260.0
13770,RGS.AX,2019-06-30,19687917.30347
13771,RGSE,2018-12-31,35840216.0
13772,RGSS.ME,2019-12-31,4488696000.0
13773,RGT,2019-12-31,122785069.3
13774,RH,2020-02-01,6408804775.0
13775,RHC.AX,2019-06-30,19255634159.03446
13776,RHE,2019-12-31,53343200.0
13777,RHE-PA,2019-12-31,2603.6320000000005
13778,RHFL.NS,2019-09-30,142658043479.6
13779,RHI,2019-12-31,6931226328.068
13780,RHK.DE,2019-12-31,1256160660.84
13781,RHK.SW,2019-12-31,1848822657.75
13782,RHM.DE,2019-12-31,4201369058.2368937
13783,RHM.SW,2019-12-31,4793019463.75
13784,RHNO,2019-12-31,39607740.0
13785,RHP,2019-12-31,6719622228.788
13786,RHT,2019-05-31,32815726000.000004
13787,RI.PA,2019-12-31,6547000000.0
13788,RI.SW,2019-12-31,6547000000.0
13789,RIB.DE,2019-12-31,1467671674.2
13790,RIB.PA,2019-12-31,-5748000.0
13791,RIBT,2019-12-31,43373234.72
13792,RIBTW,2018-12-31,-6667305.957
13793,RICK,2019-12-31,319768000.0
13794,RICOAUTO.NS,2019-09-30,8104409245.545455
13795,RIEN.SW,2019-12-31,-283200000.0
13796,RIG,2019-12-31,11695320000.0
13797,RIGL,2019-12-31,345993660.0
13798,RIGN.SW,2019-12-31,9367000000.0
13799,RIIL.NS,2019-09-30,4301322924.164415
13800,RILY,2019-12-31,1369609039.1399999
13801,RILYP,2019-12-31,701155000.0
13802,RILYZ,2019-12-31,1259612475.481036
13803,RIN.PA,2019-12-31,889300000.0
13804,RIO,2019-12-31,6018000000.0
13805,RIO.L,2019-12-31,8630000000.0
13806,RIO.SW,2019-12-31,6671000000.0
13807,RIO1.DE,2019-12-31,8630000000.0
13808,RIOP.SW,2019-12-31,8630000000.0
13809,RIOT,2019-12-31,24576224.800000004
13810,RIT.TO,2014-12-31,67958523.0
13811,RITES.NS,2019-09-30,93014237540.93227
13812,RIV,2020-01-31,145842470.39000002
13813,RIV.TO,2019-12-31,165565796.71999997
13814,RIVE,2019-12-31,71425471.99
13815,RJF,2019-12-31,10712317861.699999
13816,RKDA,2019-12-31,39122647.24
13817,RKDL.NS,2019-09-30,590475999.3
13818,RKET.DE,2019-12-31,-787300000.0
13819,RKET.SW,2019-12-31,-787300000.0
13820,RKFL,2019-12-31,113936273.0
13821,RKFORGE.NS,2019-09-30,14822168288.286493
13822,RKKE.ME,2019-12-31,5468318000.0
13823,RL,2019-12-28,8407178303.200001
13824,RLBY,2019-12-31,77405000.0
13825,RLD.L,2019-12-31,-12000.0
13826,RLE.L,2019-12-31,87715000.0
13827,RLF.SW,2019-12-31,-129000.0
13828,RLGT,2019-12-31,304258901.08000004
13829,RLGY,2019-12-31,4316424000.0
13830,RLH,2019-12-31,96853850.0
13831,RLI,2019-12-31,4142207595.692955
13832,RLJ,2019-12-31,4312192848.678465
13833,RLJE,2018-06-30,120994530.0
13834,RLMD,2019-12-31,538622698.0
13835,RLMN.ME,2019-12-31,308710000.0
13836,RM,2019-12-31,1123464800.8930001
13837,RM.L,2019-11-30,11000000.0
13838,RMAX,2019-12-31,829241022.8147719
13839,RMBI,2019-12-31,312379730.76
13840,RMBL,2019-12-31,116342769.96000001
13841,RMBS,2019-12-31,1588359740.0
13842,RMCF,2019-11-30,47120754.25
13843,RMCL.NS,2019-09-30,314305365.0
13844,RMD,2019-12-31,23443931784.211998
13845,RME.TO,2019-12-31,142714164.52
13846,RMED,2019-12-31,1239170.0
13847,RMES,2020-01-31,2791328.4000000004
13848,RMG,2019-12-31,285749793.0
13849,RMG.L,2019-09-30,221000000.0
13850,RMGN,2018-06-30,14872070.969999999
13851,RMHB,2019-12-31,5966150.500000001
13852,RMI,2019-12-31,143991763.6
13853,RML.NS,2019-09-30,4363778880.0
13854,RMNI,2019-12-31,223210800.0
13855,RMP,2018-03-31,2084129949.9999998
13856,RMR,2019-12-31,352623263.8230001
13857,RMS.AX,2019-06-30,331245830.8
13858,RMS.PA,2019-12-31,-4354600000.0
13859,RMSL,2019-12-31,2137763.444
13860,RMTI,2019-12-31,146226969.2
13861,RMV.L,2019-12-31,-27469000.0
13862,RMX.TO,2019-12-31,95249391.60000001
13863,RNAVAL.NS,2019-09-30,4331164440.5
13864,RND.AX,2019-06-30,156931684.25
13865,RNDB,2019-12-31,128288570.64999999
13866,RNET,2019-12-31,226078000.0
13867,RNFT.ME,2019-12-31,70270000000.0
13868,RNG,2019-12-31,14455965829.999998
13869,RNGR,2019-12-31,91922714.04
13870,RNL.DE,2019-12-31,-5484000000.0
13871,RNN,2019-03-31,17940578.464
13872,RNO.AX,2019-06-30,27845294.46
13873,RNO.PA,2019-12-31,-5484000000.0
13874,RNO.SW,2019-12-31,-5484000000.0
13875,RNR,2019-12-31,8525438513.868
13876,RNR-PE,2019-12-31,-1379068000.0
13877,RNR-PF,2019-12-31,5037000.0
13878,RNST,2019-12-31,2465941812.89368
13879,RNT.AX,2019-06-30,9348689.935965
13880,RNU.AX,2019-06-30,18674917.72
13881,RNVA,2019-12-31,49932500.0
13882,RNVAW,2019-12-31,8029527.9166
13883,RNW.TO,2019-12-31,4970320000.0
13884,RNWH.L,2019-09-30,1456000.0
13885,RNWK,2019-12-31,40196400.0
13886,RNY.DE,2019-12-31,4157460737.0
13887,RO.SW,2019-12-31,12376000000.0
13888,ROAD,2019-12-31,876839989.57
13889,ROCK,2019-12-31,1448189200.0
13890,ROCK.L,2019-12-31,-763060.0
13891,ROG,2019-12-31,2274507510.0
13892,ROG.SW,2019-12-31,12376000000.0
13893,ROHITFERRO.NS,2019-09-30,8514032204.3
13894,ROHLTD.NS,2019-09-30,3157799062.5
13895,ROI.DE,2019-12-31,449978100.0
13896,ROIC,2019-12-31,3397497779.74
13897,ROK,2019-12-31,24800218768.6
13898,ROKU,2019-12-31,15470560600.0
13899,ROL,2019-12-31,11055101403.719501
13900,ROL.SW,2019-12-31,-54183000.0
13901,ROLL,2019-12-28,3927637505.2000003
13902,ROLLT.NS,2019-09-30,836525000.0
13903,ROLO.ME,2019-12-31,2342789000.0
13904,ROLTA.NS,2019-09-30,75522021672.0
13905,ROOD.AS,2019-12-31,-1002000.0
13906,ROOT.TO,2020-01-31,162385766.72
13907,ROP,2019-12-31,41440944145.1
13908,ROSB.ME,2019-12-31,246403995202.19592
13909,ROSE,2019-12-31,372001600.0
13910,ROSE.SW,2019-12-31,109299000.0
13911,ROSN.ME,2019-12-31,7593889614420.0
13912,ROSSELLIND.NS,2019-09-30,2375942996.0
13913,ROST,2020-02-01,39054241684.726006
13914,ROST.ME,2019-12-31,3421547000.0
13915,ROTH.PA,2019-12-31,-4193629000.0
13916,ROU.BR,2019-12-31,-101438000.0
13917,ROX,2019-06-30,83659022.5
13918,ROXG.TO,2019-12-31,354964277.36
13919,ROYL,2019-12-31,5278230.4799999995
13920,ROYT,2019-06-30,84683947.60000001
13921,RP,2019-12-31,5899242000.0
13922,RPAI,2019-12-31,4487082400.0
13923,RPAY,2019-12-31,730920768.6
13924,RPD,2019-12-31,2840632322.44
13925,RPGLIFE.NS,2019-09-30,3398090500.256091
13926,RPL.DE,2019-12-31,15010722520.0
13927,RPLA,2019-12-31,287347705.0
13928,RPM,2019-11-30,11781718275.178999
13929,RPMT,2019-12-31,30198398.56
13930,RPOWER.NS,2019-09-30,232804467080.8
13931,RPPINFRA.NS,2019-09-30,3726880896.0
13932,RPT,2019-12-31,2021493000.0
13933,RPXC,2018-03-31,371736950.0
13934,RRBI,2019-12-31,276294756.566221
13935,RRC,2019-12-31,4376534450.0
13936,RRD,2019-12-31,1910025000.0
13937,RRGB,2019-12-29,610178700.0
13938,RRR,2019-12-31,4573411819.684999
13939,RRTL.DE,2019-12-31,283000000.0
13940,RRTS,2019-12-31,546638190.0
13941,RS,2019-12-31,9404467573.438
13942,RSG,2019-12-31,37287147041.2
13943,RSG.AX,2019-12-31,112598623.64447297
13944,RSI.TO,2019-12-31,812558413.4
13945,RSKIA,2020-01-31,45095871.0
13946,RSL2.DE,2019-12-31,198859000.0
13947,RSLS,2018-12-31,-5530230.58
13948,RSO,2018-03-31,1451776795.25
13949,RSO.DE,2020-02-01,36120291812.089
13950,RSPP,2018-03-31,8443347100.0
13951,RSRV,2019-12-31,29759274.5
13952,RSSOFTWARE.NS,2019-12-31,338755152.99999994
13953,RSSS,2019-12-31,80300349.60000001
13954,RSSV,2019-12-31,6774847.92
13955,RST,2019-12-31,386291216.334
13956,RSTI.ME,2019-12-31,688654510000.0
13957,RSWM.NS,2019-09-30,7637666700.4
13958,RSYS,2018-09-30,75469080.0
13959,RSYSTEMS.NS,2019-12-31,7773249212.210572
13960,RTC.DE,2019-12-31,-5870477.0
13961,RTEC,2019-09-30,694047360.0
13962,RTG.TO,2019-12-31,-3927667.0
13963,RTGZ.ME,2019-12-31,3072228200.0
13964,RTIX,2019-12-31,202212906.04000002
13965,RTKM.ME,2019-12-31,409261115971.97235
13966,RTL.SW,2019-12-31,283000000.0
13967,RTLR,2019-12-31,1190790043.7
13968,RTN,2019-12-31,61863356000.0
13969,RTNINFRA.NS,2019-12-31,2987373895.7
13970,RTNPOWER.NS,2019-09-30,6622067664.5
13971,RTO.L,2019-12-31,806000000.0
13972,RTRX,2019-12-31,1090858137.4
13973,RTSB.ME,2019-12-31,-6945000.0
13974,RTSL,2019-12-31,25595943.0
13975,RTTR,2019-12-31,281958.00000000023
13976,RTW,2020-02-01,-34657130.0
13977,RTX,2019-12-31,116946249480.0
13978,RUAL.ME,2019-12-31,474046842556.58514
13979,RUBI,2019-12-31,347451680.0
13980,RUBY,2019-12-31,714575749.0
13981,RUBYMILLS.NS,2019-09-30,8414472475.0
13982,RUCHI.NS,2019-09-30,-258894600.0
13983,RUCHINFRA.NS,2019-09-30,2285500000.75
13984,RUCHIRA.NS,2019-09-30,2673218070.075038
13985,RUGR.ME,2018-12-31,12087744000.0
13986,RUHN,2019-12-31,-235852433.22000003
13987,RUI.PA,2019-12-31,270245000.0
13988,RUN,2019-12-31,3617691190.0
13989,RUPA.NS,2019-09-30,13972798522.849998
13990,RUR.L,2019-12-31,-137000.0
13991,RUS.SW,2019-12-31,22793416.0
13992,RUS.TO,2019-12-31,1807440962.26
13993,RUSHA,2019-12-31,3135273000.0
13994,RUSHB,2019-12-31,3106148218.203
13995,RUSHIL.NS,2019-09-30,4855479057.240735
13996,RUSI.ME,2019-12-31,-166883000.0
13997,RUSP.ME,2019-12-31,5467347000.0
13998,RUTH,2019-12-29,701837045.9
13999,RVEN,2019-06-30,91584030.85
14000,RVI,2019-12-31,1285899580.948
14001,RVIV,2019-11-30,17834560.64
14002,RVLT,2018-06-30,148972960.0
14003,RVLV,2019-12-31,1199971560.0
14004,RVNC,2019-12-31,569357608.1
14005,RVNL.NS,2019-09-30,95347561007.5
14006,RVP,2019-12-31,45726051.0
14007,RVSB,2019-12-31,150353495.52
14008,RVT,2019-12-31,1473564862.8
14009,RVX.TO,2020-01-31,250184443.54999998
14010,RWC.AX,2019-06-30,3274453880.23
14011,RWE.DE,2019-12-31,19553833342.45
14012,RWE.SW,2019-12-31,17974900644.956665
14013,RWGE,2019-09-30,901445191.0
14014,RWL.DE,2019-12-31,7887809884.3
14015,RWLK,2019-12-31,13120090.560000002
14016,RWT,2019-12-31,16954685972.983
14017,RX.PA,2018-12-31,9648000.0
14018,RXL.PA,2019-12-31,2065300000.0
14019,RXN,2019-12-31,4572273646.552
14020,RY,2020-01-31,56541215612.401
14021,RY.SW,2020-01-31,58025920000.0
14022,RY.TO,2020-01-31,93116303420.0
14023,RY4C.DE,2019-12-31,19450380000.0
14024,RY4C.IR,2019-12-31,19483974000.0
14025,RY8.DE,2019-12-31,29885492.52
14026,RYAAY,2020-02-03,2000000.0
14027,RYAM,2019-12-31,1259944062.08
14028,RYB,2019-12-31,82144051.9
14029,RYCE,2018-09-30,59633441.8
14030,RYES,2020-01-31,11569350.049999999
14031,RYI,2019-12-31,1417974000.0
14032,RYN,2019-12-31,5217325039.021387
14033,RYTM,2019-12-31,906920612.8000001
14034,RZA,2019-12-31,3285227320.0
14035,RZB,2019-12-31,3298435120.0
14036,RZLT,2019-12-31,15549915.0
14037,RZSB.ME,2019-12-31,593759631.8000001
14038,S,2019-12-31,51735890000.0
14039,S.TO,2019-12-31,463487000.0
14040,S4A.DE,2019-12-31,46068371.84
14041,S92.DE,2019-12-31,1065737034.7
14042,SA,2019-12-31,872795607.24
14043,SAA.L,2019-12-31,-67059000.0
14044,SAB.BR,2019-12-31,20649000.0
14045,SABE.PA,2019-12-31,-24150000.0
14046,SABR,2019-12-31,9049064833.699
14047,SABTN.NS,2019-09-30,109721517.5
14048,SACH,2019-12-31,127745245.46059999
14049,SACI.PA,2019-09-30,-1062000.0
14050,SADBHAV.NS,2019-09-30,88997661790.5752
14051,SADBHIN.NS,2019-09-30,69100474575.48947
14052,SAE.DE,2019-12-31,700967952.5
14053,SAEX,2019-12-31,32003680.0
14054,SAF.PA,2019-12-31,647000000.0
14055,SAFARI.NS,2019-09-30,13211546249.0
14056,SAFE,2019-12-31,3293806351.7720003
14057,SAFM,2020-01-31,3119498523.4163637
14058,SAFT,2019-12-31,1363983046.839098
14059,SAGA.L,2020-01-31,47662883147.784996
14060,SAGCEM.NS,2019-09-30,16176650204.25
14061,SAGE,2019-12-31,3615254987.2
14062,SAGO.ME,2019-12-31,18639413.904000044
14063,SAH,2019-12-31,2691424000.0
14064,SAHN.SW,2019-09-30,16998000.0
14065,SAIA,2019-12-31,2557302000.0
14066,SAIC,2020-01-31,6849990825.1
14067,SAIL,2019-12-31,1975166800.0000002
14068,SAIL.NS,2019-09-30,166698547623.9681
14069,SAIN.L,2019-12-31,-7457000.0
14070,SAKAR.NS,2019-09-30,978916764.191836
14071,SAKHTISUG.NS,2019-09-30,2072231852.5
14072,SAKSOFT.NS,2019-09-30,2469054562.617949
14073,SAKUMA.NS,2019-09-30,2535695885.0
14074,SAL,2019-12-31,160365264.438
14075,SALASAR.NS,2019-09-30,1852612498.463532
14076,SALM,2019-12-31,267312042.72
14077,SALONA.NS,2019-09-30,387632284.0
14078,SALSTEEL.NS,2019-09-30,1822100000.0
14079,SALT,2019-12-31,772498756.8675001
14080,SALZERELEC.NS,2019-09-30,2296752244.08712
14081,SAM,2019-12-28,4577276250.0
14082,SAM.TO,2020-01-31,2790153.6100000003
14083,SAMA,2019-12-31,36780928.06
14084,SAMAU,2019-12-31,-597374.0
14085,SAMBHAAV.NS,2019-09-30,401068000.0
14086,SAMG,2019-12-31,95376586.6
14087,SAML,2019-12-31,19736162.279400002
14088,SAMS.PA,2019-12-31,705019430.0
14089,SAN,2019-06-30,359820890000.0
14090,SAN.PA,2019-12-31,123432822000.0
14091,SANCO.NS,2020-01-31,210163450.0
14092,SAND,2019-12-31,1362130306.55
14093,SANDESH.NS,2019-09-30,7187016975.335044
14094,SANDHAR.NS,2019-09-30,14661099904.055752
14095,SANGAMIND.NS,2019-09-30,4420932926.5
14096,SANGHIIND.NS,2019-09-30,21829635000.0
14097,SANGHVIFOR.NS,2019-09-30,940232895.95
14098,SANGHVIMOV.NS,2019-09-30,6209213834.110001
14099,SANM,2019-12-28,2393372640.0
14100,SANN.SW,2019-12-31,24796000.0
14101,SANOFI.NS,2019-12-31,150141739628.0
14102,SANT.DE,2019-12-31,1302027504.948
14103,SANW,2019-12-31,95015380.8
14104,SANWARIA.NS,2019-09-30,14108797000.0
14105,SAP,2019-12-31,168340065970.0
14106,SAP.DE,2019-12-31,149784080000.0
14107,SAP.SW,2019-12-31,168147637612.0
14108,SAP.TO,2019-12-31,19707635920.4
14109,SAQN,2019-12-31,46595190.0
14110,SAQNU,2019-12-31,227461081.6
14111,SAR,2019-11-30,170793129.60000002
14112,SAR.L,2019-12-31,-995000.0
14113,SARDAEN.NS,2019-09-30,5872993270.0
14114,SARE.ME,2019-12-31,573441103.528
14115,SAREGAMA.NS,2019-09-30,5894973277.5
14116,SARLAPOLY.NS,2019-09-30,4333052266.7
14117,SASKEN.NS,2019-09-30,11064026074.1784
14118,SASR,2019-12-31,1924726985.57125
14119,SASTASUNDR.NS,2019-09-30,3267700029.049476
14120,SATHAISPAT.NS,2019-09-30,1134090856.25
14121,SATIA.NS,2019-09-30,8507962457.144887
14122,SATIN.NS,2019-09-30,72274250589.0
14123,SATS,2019-12-31,5106982507.811
14124,SAU.TO,2019-12-31,14405727.68
14125,SAUC,2019-09-29,15213533.8
14126,SAVA,2019-12-31,71314600.0
14127,SAVE,2019-12-31,3999648120.0
14128,SAVE.PA,2019-12-31,-131155000.0
14129,SAX.DE,2019-12-31,4566545079.524389
14130,SB,2019-12-31,696584153.9
14131,SBAC,2019-12-31,37286401681.44
14132,SBB.TO,2019-12-31,609385595.1999999
14133,SBBP,2019-12-31,56258230.67999999
14134,SBBX,2019-12-31,469345589.44000006
14135,SBC.TO,2019-12-31,-289968.0
14136,SBCF,2019-12-31,1832686690.0
14137,SBE,2019-12-31,308064791.66
14138,SBE-UN,2019-12-31,-398721.0
14139,SBER.ME,2019-12-31,2075225000000.0
14140,SBFG,2019-12-31,115838056.445
14141,SBFGP,2019-12-31,1957114.5599999987
14142,SBFM,2019-12-31,1013377.756
14143,SBGI,2019-12-31,14169312740.0
14144,SBGL,2018-12-31,1497474782.6086
14145,SBH,2019-12-31,3631310250.0
14146,SBI,2019-11-30,129698167.20000002
14147,SBI.TO,2019-12-31,57722561.8
14148,SBILIFE.NS,2019-12-31,939428078183.7538
14149,SBIN.NS,2019-12-31,495134616067.5
14150,SBLK,2019-12-31,2174714628.8
14151,SBLKZ,2018-03-31,1445330000.0
14152,SBMO.AS,2019-12-31,3662000000.0
14153,SBN.TO,2019-12-31,-89866.0
14154,SBNY,2019-12-31,10986740112.546001
14155,SBOT,2019-03-31,-7684120.0
14156,SBOW,2019-12-31,588312500.0
14157,SBPH,2019-12-31,22633880.46
14158,SBR,2019-12-31,580821768.920655
14159,SBR.TO,2019-12-31,256240969.0
14160,SBRA,2019-12-31,6584913441.2
14161,SBRAP,2018-06-30,5842131218.2
14162,SBRY.L,2019-09-30,-263000000.0
14163,SBS,2019-12-31,-2243319612195.57
14164,SBS.DE,2019-12-31,798730480.0
14165,SBSAA,2019-12-31,231180060.0
14166,SBSI,2019-12-31,2252156706.309
14167,SBSW,2019-12-31,18117200000.0
14168,SBT,2019-12-31,620383608.0999999
14169,SBT.PA,2019-09-30,2706000.0
14170,SBUX,2019-12-29,112251642382.00002
14171,SBUX.SW,2019-12-29,106963600000.0
14172,SC,2019-12-31,47058569620.62038
14173,SC2.DE,2019-12-31,5315218500.0
14174,SCCB,2019-12-31,532496798.032
14175,SCCO,2019-12-31,37856988000.0
