,symbol,date,returnOnCapitalEmployed
0,RIGN.SW,2019-12-31,-0.05352754568607301
1,RIGN.SW,2018-12-31,-0.07332589746767464
2,RIGN.SW,2017-12-31,-0.1427213535478352
3,RIGN.SW,2016-12-31,0.037504015419209766
4,RIGN.SW,2015-12-31,0.04353338968723584
5,RIGN.SW,2014-12-31,-0.07304305482287059
0,TUI1.SW,2019-09-30,0.07760081708699507
1,TUI1.SW,2018-09-30,0.111402041640233
2,TUI1.SW,2017-09-30,0.14112249699377843
3,TUI1.SW,2016-09-30,0.08542887144909915
4,TUI1.SW,2015-09-30,0.07292367906066537
0,TWTR.SW,2019-12-31,0.03286512166334637
1,TWTR.SW,2018-12-31,0.04898579860126823
2,TWTR.SW,2017-12-31,-0.013972063195112632
3,TWTR.SW,2016-12-31,-0.07012565650241222
4,TWTR.SW,2015-12-31,-0.08983643285492891
5,TWTR.SW,2014-12-31,-0.11146656388514165
0,UBER.SW,2019-12-31,-0.3228313299134829
0,UNIPE.SW,2019-12-31,0.038439910025706944
1,UNIPE.SW,2018-12-31,-0.02381545099991702
2,UNIPE.SW,2017-12-31,-0.0053056893314831445
3,UNIPE.SW,2016-12-31,-0.15166518254674977
0,UTDI.SW,2019-12-31,0.0997397833429615
1,UTDI.SW,2018-12-31,0.0817452054304293
2,UTDI.SW,2017-12-31,0.14094913570403697
3,UTDI.SW,2016-12-31,0.13091283710272186
4,UTDI.SW,2015-12-31,0.1839683618025769
5,UTDI.SW,2014-12-31,0.20780876631313244
0,VAR1.SW,2019-12-31,0.14114710443801493
1,VAR1.SW,2018-12-31,0.11406185515438777
2,VAR1.SW,2017-12-31,0.08090428090428091
0,VZ.SW,2019-12-31,0.09208900627483706
1,VZ.SW,2018-12-31,0.08648341332487142
2,VZ.SW,2017-12-31,0.09189401443959555
3,VZ.SW,2016-12-31,0.09813879536101758
4,VZ.SW,2015-12-31,0.13504014383879342
5,VZ.SW,2014-12-31,0.07461738433572447
0,VWS.SW,2019-12-31,0.1823836276083467
1,VWS.SW,2018-12-31,0.20249221183800623
2,VWS.SW,2017-12-31,0.2747810050714615
3,VWS.SW,2016-12-31,0.29902416356877326
4,VWS.SW,2015-12-31,0.24457958751983078
5,VWS.SW,2014-12-31,0.19810606060606062
0,VIB3.SW,2019-12-31,0.15634599838318514
1,VIB3.SW,2018-12-31,0.11031390134529148
2,VIB3.SW,2017-12-31,0.0969464018791373
3,VIB3.SW,2016-12-31,0.08906015842432027
4,VIB3.SW,2015-12-31,0.08609722853248523
0,V.SW,2019-09-30,0.25159316418465494
1,V.SW,2018-09-30,0.22109806629834255
2,V.SW,2017-09-30,0.2016798027007916
3,V.SW,2016-09-30,0.14309953740913395
4,V.SW,2015-09-30,0.2644654827707868
0,VOD.SW,2020-03-31,0.005903713770133892
1,VOD.SW,2019-03-31,-0.022268810881292664
2,VOD.SW,2018-03-31,0.03638342386970268
3,VOD.SW,2017-03-31,0.023044479477042187
4,VOD.SW,2016-03-31,-0.004475767060746826
5,VOD.SW,2015-03-31,0.011689226696272259
0,VNA.SW,2019-12-31,0.059413080758179734
1,VNA.SW,2018-12-31,0.08563521868002891
2,VNA.SW,2017-12-31,0.11360002721366126
3,VNA.SW,2016-12-31,0.12815804764671704
4,VNA.SW,2015-12-31,0.059254780181675945
5,VNA.SW,2014-12-31,0.0413255606765298
0,WAC.SW,2019-12-31,0.07764852044273775
1,WAC.SW,2018-12-31,0.1325497877897486
2,WAC.SW,2017-12-31,0.09247105670673254
3,WAC.SW,2016-12-31,0.06741412075468574
4,WAC.SW,2015-12-31,0.07647228578553537
0,WMT.SW,2020-01-31,0.12675089001606754
1,WMT.SW,2019-01-31,0.08080779590743065
2,WMT.SW,2018-01-31,0.12002285696145269
3,WMT.SW,2017-01-31,0.15540156334109193
4,WMT.SW,2016-01-31,0.16032661045331278
5,WMT.SW,2015-01-31,0.17913951774852999
0,DIS.SW,2019-09-28,0.08573378503839697
1,DIS.SW,2018-09-29,0.18242958705937726
2,DIS.SW,2017-09-30,0.18095913064020788
3,DIS.SW,2016-10-01,0.19773643122182177
4,DIS.SW,2015-10-03,0.19301859481126823
0,WFC.SW,2019-12-31,
1,WFC.SW,2018-12-31,
2,WFC.SW,2017-12-31,
3,WFC.SW,2016-12-31,
4,WFC.SW,2015-12-31,
5,WFC.SW,2014-12-31,
0,WDI.SW,2018-12-31,0.11646232185019771
1,WDI.SW,2017-12-31,0.11617138751039259
2,WDI.SW,2016-12-31,0.1411440103280652
3,WDI.SW,2015-12-31,0.09392529245883126
4,WDI.SW,2014-12-31,0.10335905877185003
0,WUW.SW,2019-12-31,
1,WUW.SW,2018-12-31,
2,WUW.SW,2017-12-31,
0,O1BC.SW,2019-12-31,0.3459509320521073
1,O1BC.SW,2018-12-31,0.31124208718296786
2,O1BC.SW,2017-12-31,0.32644067228580526
3,O1BC.SW,2016-12-31,0.38511958876280905
4,O1BC.SW,2015-12-31,0.35302366579411293
0,YRI.SW,2019-12-31,0.04625268304316718
1,YRI.SW,2018-12-31,-0.023508281780083816
2,YRI.SW,2017-12-31,-0.03908500989652494
3,YRI.SW,2016-12-31,-0.07394374654721014
4,YRI.SW,2015-12-31,-0.240975935828877
5,YRI.SW,2014-12-31,-0.07115564973915116
0,YUM.SW,2019-12-31,0.3720867208672087
1,YUM.SW,2018-12-31,0.6500530222693531
2,YUM.SW,2017-12-31,0.5985785733087655
3,YUM.SW,2016-12-31,0.32433084157222086
4,YUM.SW,2015-12-26,0.25190993164455167
0,ZAL.SW,2019-12-31,0.06507972153604312
1,ZAL.SW,2018-12-31,0.06518518518518518
2,ZAL.SW,2017-12-31,0.1087590787758396
3,ZAL.SW,2016-12-31,0.13394903131726962
4,ZAL.SW,2015-12-31,0.06647221369358305
5,ZAL.SW,2014-12-31,0.0497581202487906
0,ZO1.SW,2019-12-31,-0.0978644991943834
1,ZO1.SW,2018-12-31,-0.014964442926179612
2,ZO1.SW,2017-12-31,0.033087777657388094
3,ZO1.SW,2016-12-31,0.14764706146684248
4,ZO1.SW,2015-12-31,0.13336653906601986
0,1000.HK,2019-12-31,-0.2470465947143693
1,1000.HK,2018-12-31,-0.2830646064543148
2,1000.HK,2017-12-31,-0.07778281799367838
3,1000.HK,2016-12-31,-0.055286247304831025
4,1000.HK,2015-12-31,-0.04332316068851822
5,1000.HK,2014-12-31,0.0042221449128688445
0,1001.HK,2020-03-31,-0.04612653815094068
1,1001.HK,2019-03-31,0.00925697531732897
2,1001.HK,2018-03-31,-0.07970580938899996
3,1001.HK,2017-03-31,0.1439279792236112
4,1001.HK,2016-03-31,0.06061408492494568
5,1001.HK,2015-03-31,0.16275778182612485
0,1002.HK,2020-07-31,-0.08373290934807251
1,1002.HK,2019-07-31,-0.29213170045017994
2,1002.HK,2018-07-31,-0.023961364858323144
3,1002.HK,2017-07-31,0.04956145141100068
4,1002.HK,2016-07-31,-0.04341803572237156
5,1002.HK,2015-07-31,-0.02252602963881801
0,1003.HK,2019-12-31,0.1617265752106231
1,1003.HK,2018-12-31,-0.6471606332780703
2,1003.HK,2017-12-31,-0.12012492315382994
3,1003.HK,2016-12-31,-1.5161788874497981
4,1003.HK,2015-12-31,-0.0850062012935858
5,1003.HK,2014-12-31,-0.038070869655767454
0,1004.HK,2019-12-31,-0.04840692253727849
1,1004.HK,2018-12-31,-0.05989565075048228
2,1004.HK,2018-03-31,-0.05747229660398642
3,1004.HK,2017-03-31,-0.1393301589297633
4,1004.HK,2016-03-31,-0.034425632674717564
5,1004.HK,2015-03-31,-0.11067723268810484
0,1005.HK,2019-12-31,0.12181494956176617
1,1005.HK,2018-12-31,0.1162500506496042
2,1005.HK,2017-12-31,0.10377245828741753
3,1005.HK,2016-12-31,0.13791679623182052
4,1005.HK,2015-12-31,0.40264628999029245
5,1005.HK,2014-12-31,0.18444995620412125
0,1006.HK,2019-12-31,0.11379470171421843
1,1006.HK,2018-12-31,0.13521043640214755
2,1006.HK,2017-12-31,0.12943341512380102
3,1006.HK,2016-12-31,0.12634764168950127
4,1006.HK,2015-12-31,0.11883442711558788
5,1006.HK,2014-12-31,0.14278164219544054
0,1007.HK,2019-12-31,-4.503382342790088
1,1007.HK,2018-12-31,-7.093795558829397
2,1007.HK,2017-12-31,0.11774078093611355
3,1007.HK,2016-12-31,0.23123429648240715
4,1007.HK,2015-12-31,0.11612705545911498
5,1007.HK,2014-12-31,0.12704719449559065
0,1008.HK,2019-12-31,0.07695841499803872
1,1008.HK,2018-12-31,0.07591052542598979
2,1008.HK,2017-12-31,0.061448421151921284
3,1008.HK,2016-12-31,0.11021265534225463
4,1008.HK,2015-12-31,0.14117476953872785
5,1008.HK,2014-12-31,0.1801150792296107
0,1009.HK,2020-06-30,-0.09834362614442045
1,1009.HK,2019-06-30,-0.032078009669743404
2,1009.HK,2018-03-31,-0.024684880231146344
3,1009.HK,2017-03-31,0.0898940827048727
4,1009.HK,2016-03-31,0.028735703682618893
5,1009.HK,2015-03-31,0.033484264552563495
0,1010.HK,2019-12-31,-0.22012250364359712
1,1010.HK,2018-12-31,-0.33939737046675905
2,1010.HK,2017-12-31,-0.01636841027168954
3,1010.HK,2016-12-31,-0.03194564997487421
4,1010.HK,2015-12-31,-0.1540712604961718
5,1010.HK,2014-12-31,0.08922463236433908
0,1011.HK,2019-12-31,-3.377414518659157
1,1011.HK,2018-12-31,-0.6341836901657344
2,1011.HK,2017-12-31,0.14582705401374108
3,1011.HK,2016-12-31,0.13103099166638776
4,1011.HK,2015-12-31,0.11155692277697589
5,1011.HK,2014-12-31,0.048697201604222466
0,1013.HK,2020-03-31,0.38225088239236304
1,1013.HK,2019-03-31,0.5441401628505811
2,1013.HK,2018-03-31,1.1681568489948575
3,1013.HK,2017-03-31,1.8201456021004894
4,1013.HK,2016-03-31,-5.3087577426015145
5,1013.HK,2015-03-31,-7.762206148282098
0,1020.HK,2019-12-31,-0.19190054654457026
1,1020.HK,2018-12-31,-0.03767863826012226
2,1020.HK,2017-12-31,-0.1713535898590964
3,1020.HK,2016-12-31,-0.1844462947976353
4,1020.HK,2015-12-31,-0.36080309563637913
5,1020.HK,2014-12-31,-0.3382809108709463
0,1022.HK,2019-12-31,-0.1546153873397816
1,1022.HK,2018-12-31,-0.1953330222014801
2,1022.HK,2017-12-31,-0.6082078835143016
3,1022.HK,2016-12-31,-0.1478972248946031
4,1022.HK,2015-12-31,0.09268845785663168
5,1022.HK,2014-12-31,0.12805022639300032
0,1023.HK,2020-06-30,-0.06339205728418676
1,1023.HK,2019-06-30,0.07792771875422178
2,1023.HK,2018-06-30,0.1278095644419323
3,1023.HK,2017-06-30,0.11447091449764442
4,1023.HK,2016-06-30,0.20407498343446787
5,1023.HK,2015-06-30,0.2391380834607789
0,1025.HK,2020-03-31,-0.777535477689118
1,1025.HK,2019-03-31,0.15158342915747272
0,1026.HK,2019-12-31,-0.055876633618691565
1,1026.HK,2018-12-31,0.00050291172566998
2,1026.HK,2017-12-31,0.03460122997304881
3,1026.HK,2016-12-31,0.03463410037699509
4,1026.HK,2015-12-31,-0.05042664914941443
5,1026.HK,2014-12-31,0.06356289570901949
0,1027.HK,2019-12-31,-0.024254360209366367
1,1027.HK,2018-12-31,0.05476968976851892
2,1027.HK,2017-12-31,0.015218368264084651
3,1027.HK,2016-12-31,0.0313562251875364
4,1027.HK,2015-12-31,0.11768040267193527
0,1028.HK,2019-12-31,-0.0610225198547054
1,1028.HK,2018-12-31,-0.201000891240952
2,1028.HK,2017-12-31,0.034675743694540066
3,1028.HK,2016-12-31,0.10065870966576985
4,1028.HK,2015-12-31,0.12207046223466682
5,1028.HK,2014-12-31,0.1973246912438133
0,1029.HK,2019-12-31,-0.08253433915502296
1,1029.HK,2018-12-31,0.15428085052582147
2,1029.HK,2017-12-31,0.25182003559578214
3,1029.HK,2016-12-31,-0.054482686715862885
4,1029.HK,2015-12-31,-1.4576659497633073
5,1029.HK,2014-12-31,-0.3913633792193098
0,1030.HK,2019-12-31,0.19774644899336424
1,1030.HK,2018-12-31,0.17575180751509356
2,1030.HK,2017-12-31,0.1775719221073184
3,1030.HK,2016-12-31,0.12394981734989559
4,1030.HK,2015-12-31,0.1151135990680188
5,1030.HK,2014-12-31,0.12384524828703616
0,1031.HK,2020-03-31,0.026286489335611753
1,1031.HK,2019-03-31,0.05405407542185
2,1031.HK,2018-03-31,0.0748456345607945
3,1031.HK,2017-03-31,0.08480035621551286
4,1031.HK,2016-03-31,0.1007039851816613
5,1031.HK,2015-03-31,0.07674228594692574
0,1034.HK,2019-12-31,0.0491167909815658
1,1034.HK,2018-12-31,0.09892343597078973
0,1036.HK,2019-12-31,0.03410195239294852
1,1036.HK,2018-12-31,0.1860409042398684
2,1036.HK,2017-12-31,0.05519822092973528
3,1036.HK,2016-12-31,0.04907279731649189
4,1036.HK,2015-12-31,0.06180277467699288
5,1036.HK,2014-12-31,0.09278098325174966
0,1037.HK,2019-12-31,0.039905913761458016
1,1037.HK,2018-12-31,0.03894099285499506
2,1037.HK,2017-12-31,0.16757965934511124
3,1037.HK,2017-03-31,0.29329031746080014
4,1037.HK,2016-03-31,-0.2794217982075741
5,1037.HK,2015-03-31,-0.15100564812626366
0,1038.HK,2019-12-31,0.07407622626403497
1,1038.HK,2018-12-31,0.07497871048236436
2,1038.HK,2017-12-31,0.07581254986298519
3,1038.HK,2016-12-31,0.0894164263234946
4,1038.HK,2015-12-31,0.09071725029395504
5,1038.HK,2014-12-31,0.2706800893731328
0,1039.HK,2019-12-31,-2.1590312904689695
1,1039.HK,2018-12-31,-2.9481633747430513
2,1039.HK,2017-12-31,-0.36522361925202346
3,1039.HK,2016-12-31,-2.9359754414249273
4,1039.HK,2015-12-31,-2.206959847838552
5,1039.HK,2014-12-31,-0.2166283956501018
0,1041.HK,2019-12-31,-0.8531577270561689
1,1041.HK,2018-12-31,-0.08662241943677672
2,1041.HK,2017-12-31,0.05473734087140006
3,1041.HK,2016-12-31,-0.3969470985784199
4,1041.HK,2015-12-31,-0.6031358705334121
5,1041.HK,2014-12-31,0.21473634150559376
0,1043.HK,2019-12-31,0.002427124172023339
1,1043.HK,2018-12-31,0.09593423235230858
2,1043.HK,2017-12-31,0.10642064807562704
3,1043.HK,2016-12-31,0.08821590549520093
4,1043.HK,2015-12-31,0.03530860937710178
5,1043.HK,2014-12-31,0.027147739611966523
0,1044.HK,2019-12-31,0.25782701570629274
1,1044.HK,2018-12-31,0.22918540759527836
2,1044.HK,2017-12-31,0.25165620297075786
3,1044.HK,2016-12-31,0.24166870486348216
4,1044.HK,2015-12-31,0.31788310414395216
5,1044.HK,2014-12-31,0.22648770689805214
0,1045.HK,2019-12-31,0.06379824042184466
1,1045.HK,2018-12-31,0.09235207084496687
2,1045.HK,2017-12-31,0.08944494368477919
3,1045.HK,2016-12-31,0.09925428092238527
4,1045.HK,2015-12-31,0.10992932331143883
5,1045.HK,2014-12-31,0.11293299202191245
0,1046.HK,2020-06-30,-0.07905421145462412
1,1046.HK,2019-06-30,-0.31126648190140255
2,1046.HK,2018-06-30,-0.08687405986353033
3,1046.HK,2017-06-30,-0.10769570517122998
4,1046.HK,2016-06-30,-0.22069760134073532
5,1046.HK,2015-06-30,0.3243432448391091
0,1047.HK,2020-06-30,0.006764036872979768
1,1047.HK,2019-06-30,0.028300687827835076
2,1047.HK,2018-06-30,0.12259846966458857
3,1047.HK,2017-06-30,0.10116108231645105
4,1047.HK,2016-06-30,-0.030458655211833583
5,1047.HK,2015-06-30,0.06592207960610746
0,1049.HK,2019-12-31,-0.205015267800088
1,1049.HK,2018-12-31,-0.6406343306221639
2,1049.HK,2017-12-31,-0.3999143224332429
3,1049.HK,2016-12-31,-0.0708785015768176
4,1049.HK,2015-12-31,0.028843226872673374
5,1049.HK,2014-12-31,0.08137646898042446
0,1050.HK,2020-03-31,0.179589425344421
1,1050.HK,2019-03-31,0.17329233256817822
2,1050.HK,2018-03-31,0.1488712911104934
3,1050.HK,2017-03-31,0.11940481579739357
4,1050.HK,2016-03-31,0.12447343401469997
5,1050.HK,2015-03-31,0.0829921974412342
0,1051.HK,2019-12-31,0.029110838318784162
1,1051.HK,2018-12-31,0.03346653070203961
2,1051.HK,2017-12-31,0.0234118766199283
3,1051.HK,2016-12-31,0.007516367468485968
4,1051.HK,2015-12-31,0.07581340527042894
5,1051.HK,2014-12-31,0.06871435218030784
0,1052.HK,2019-12-31,0.05546665457193009
1,1052.HK,2018-12-31,0.0894162183144389
2,1052.HK,2017-12-31,0.07649118446378574
3,1052.HK,2016-12-31,0.07036248923263229
4,1052.HK,2015-12-31,0.04052814065463561
5,1052.HK,2014-12-31,0.061045762593833396
0,1058.HK,2019-12-31,-0.2196889320300684
1,1058.HK,2018-12-31,-0.3946919809850374
2,1058.HK,2017-12-31,-0.33371694706467997
3,1058.HK,2016-12-31,-0.10875911812960327
4,1058.HK,2015-12-31,-0.09016841949066087
5,1058.HK,2014-12-31,0.014940250293665854
0,1059.HK,2020-06-30,0.010525916513361277
1,1059.HK,2019-06-30,0.019329660733729343
2,1059.HK,2018-06-30,-16.66465021076524
3,1059.HK,2017-06-30,-1.010501609966834
4,1059.HK,2016-06-30,-0.005077969098459501
5,1059.HK,2015-06-30,0.0036218336387400306
0,1060.HK,2020-03-31,-0.0772877087957628
1,1060.HK,2019-03-31,-0.01787112761854517
2,1060.HK,2018-03-31,-0.12418447012912553
3,1060.HK,2016-12-31,-0.055749818892201354
4,1060.HK,2015-12-31,0.029969564498666928
5,1060.HK,2014-12-31,-0.05981027408956023
0,1061.HK,2019-12-31,0.22421795618257276
1,1061.HK,2018-12-31,0.24070261548742503
2,1061.HK,2017-12-31,0.22325030900931644
3,1061.HK,2016-12-31,0.2353525274322998
4,1061.HK,2015-12-31,0.305009839696498
5,1061.HK,2014-12-31,0.2795239774872497
0,1062.HK,2019-12-31,
1,1062.HK,2018-12-31,
2,1062.HK,2017-12-31,
3,1062.HK,2016-12-31,
4,1062.HK,2015-12-31,0.09660983147565398
5,1062.HK,2014-12-31,0.04389534934553324
0,1063.HK,2019-12-31,-0.1374435613932458
1,1063.HK,2018-12-31,-0.07250404010373279
2,1063.HK,2017-12-31,-0.5860973477909082
3,1063.HK,2016-12-31,-0.088128133601319
4,1063.HK,2015-12-31,0.08164754250822584
5,1063.HK,2014-12-31,-2.597466741018083
0,1064.HK,2019-12-31,-0.018849723180196225
1,1064.HK,2018-12-31,0.015808491212364183
2,1064.HK,2017-12-31,0.02967077238668702
3,1064.HK,2016-12-31,0.08510342909245687
4,1064.HK,2015-12-31,0.04746315973977478
5,1064.HK,2014-12-31,0.031672942899194624
0,1066.HK,2019-12-31,0.10319774163707615
1,1066.HK,2018-12-31,0.08592461891843542
2,1066.HK,2017-12-31,0.10547115553312038
3,1066.HK,2016-12-31,0.10054368031303844
4,1066.HK,2015-12-31,0.11595329969036114
5,1066.HK,2014-12-31,0.12671517811946467
0,1068.HK,2019-12-31,7.240046199927053
1,1068.HK,2018-12-31,-1.3160430005650996
2,1068.HK,2017-12-31,-0.2303889568406487
3,1068.HK,2016-12-31,-0.23545936828555236
4,1068.HK,2015-12-31,-0.22233218091692877
5,1068.HK,2014-12-31,-0.003754317305017856
0,1069.HK,2019-12-31,-0.8268746658890995
1,1069.HK,2018-12-31,-0.09654282223090252
2,1069.HK,2017-12-31,-0.02497472234438464
3,1069.HK,2016-12-31,-0.09688988182726792
4,1069.HK,2015-12-31,-0.191487185209984
5,1069.HK,2014-12-31,-0.3347832578901044
0,1070.HK,2019-12-31,0.20748341533883075
1,1070.HK,2018-12-31,0.11766536315440917
2,1070.HK,2017-12-31,0.12066826313885881
3,1070.HK,2016-12-31,0.030593618622990662
4,1070.HK,2015-12-31,0.006670603110149188
5,1070.HK,2014-12-31,0.07069052344645654
0,1073.HK,2019-12-31,1.9530758199607887
1,1073.HK,2019-06-30,0.014484502227944597
2,1073.HK,2018-06-30,0.005161406158411972
3,1073.HK,2017-06-30,0.01846280261755426
4,1073.HK,2016-06-30,0.0006716730282719184
5,1073.HK,2015-06-30,0.061115704983894986
0,1075.HK,2019-12-31,0.126564374929397
1,1075.HK,2018-12-31,0.07471248632408764
2,1075.HK,2017-12-31,0.12943547617499518
3,1075.HK,2016-12-31,0.11843973860111921
4,1075.HK,2015-12-31,0.10670378952636941
5,1075.HK,2014-12-31,0.08600687196746083
0,1076.HK,2019-12-31,-1.246379930291132
1,1076.HK,2018-12-31,-1.2547037026714214
2,1076.HK,2017-12-31,0.1324031143980482
3,1076.HK,2016-12-31,0.38337731138171
4,1076.HK,2015-12-31,-0.03588722300865683
5,1076.HK,2014-12-31,-1.788549890794486
0,1079.HK,2020-06-30,-0.5148067457435649
1,1079.HK,2019-06-30,-0.8061801373773088
2,1079.HK,2018-06-30,-0.14094333912101567
3,1079.HK,2017-06-30,-0.09338300514458045
4,1079.HK,2016-06-30,-0.11916558463746327
5,1079.HK,2015-06-30,-0.0880023198669129
0,1080.HK,2019-12-31,-0.12908650235979435
1,1080.HK,2018-12-31,-0.038727197880670076
2,1080.HK,2017-12-31,-0.20000885537470156
3,1080.HK,2016-12-31,-0.1467727753056796
4,1080.HK,2015-12-31,-0.17974353129985982
5,1080.HK,2014-12-31,-0.10029159228565418
0,1082.HK,2020-06-30,-0.9597351467430207
1,1082.HK,2019-06-30,-0.3509584664536741
2,1082.HK,2018-06-30,-0.03338027974538475
3,1082.HK,2017-06-30,-0.9002874487964786
4,1082.HK,2016-06-30,-0.2365574182924319
5,1082.HK,2015-06-30,0.10030759268253198
0,1083.HK,2019-12-31,0.07157558195775826
1,1083.HK,2018-12-31,0.07566018069144895
2,1083.HK,2017-12-31,0.08391383845771969
3,1083.HK,2016-12-31,0.0718474101194652
4,1083.HK,2015-12-31,0.06119247740250024
5,1083.HK,2014-12-31,0.07670307325497464
0,1084.HK,2019-12-31,0.161713950785609
0,1085.HK,2019-12-31,0.07665439290880988
1,1085.HK,2018-12-31,0.08803530604436925
2,1085.HK,2017-12-31,0.09057157096660162
3,1085.HK,2016-12-31,0.08634524020254972
4,1085.HK,2015-12-31,0.10405861789437786
5,1085.HK,2014-12-31,0.09772908832707458
0,1086.HK,2019-12-31,0.03283032372467768
1,1086.HK,2018-12-31,0.027760903843007615
2,1086.HK,2017-12-31,0.03490332476446243
3,1086.HK,2016-12-31,0.04417791598266349
4,1086.HK,2015-12-31,0.07108075271749215
5,1086.HK,2014-12-31,0.031095345194989486
0,1087.HK,2019-12-31,-0.028001212173687173
1,1087.HK,2018-12-31,-0.054998658362637516
2,1087.HK,2017-12-31,-0.07891091936987675
3,1087.HK,2016-12-31,-0.04065742666576926
4,1087.HK,2015-12-31,0.047323089643767656
5,1087.HK,2014-12-31,0.07260436607797136
0,1089.HK,2019-12-31,0.046607141541612336
1,1089.HK,2018-12-31,0.182405843642626
2,1089.HK,2017-12-31,0.08711877939976741
3,1089.HK,2016-12-31,0.10018387731656091
4,1089.HK,2015-12-31,-0.010408471051420664
5,1089.HK,2014-12-31,-0.017356022041364962
0,1090.HK,2019-12-31,0.08401863100964978
1,1090.HK,2018-12-31,0.05694389703892462
2,1090.HK,2017-12-31,0.033366451011510506
3,1090.HK,2016-12-31,0.16726567382091706
4,1090.HK,2015-12-31,-0.11349955951465886
5,1090.HK,2014-12-31,0.09184877530375922
0,1091.HK,2019-12-31,-0.057487883828763055
1,1091.HK,2018-12-31,0.07395111145412929
2,1091.HK,2017-12-31,0.036473052672270134
3,1091.HK,2016-12-31,-0.030930477151764484
4,1091.HK,2015-12-31,-0.19530436750865082
5,1091.HK,2014-12-31,-0.006072801395182959
0,1093.HK,2019-12-31,0.23036879427821003
1,1093.HK,2018-12-31,0.24805640130922554
2,1093.HK,2017-12-31,0.21956134098783464
3,1093.HK,2016-12-31,0.24685722892847212
4,1093.HK,2015-12-31,0.21003730263465398
5,1093.HK,2014-12-31,0.1822151330739856
0,1094.HK,2019-12-31,-0.04719341696651982
1,1094.HK,2018-12-31,-0.09260813822155743
2,1094.HK,2017-12-31,-0.5727382229085225
3,1094.HK,2016-12-31,-0.5133253465859193
4,1094.HK,2015-12-31,-1.9088858007894027
5,1094.HK,2014-12-31,-0.44070281882620693
0,1096.HK,2019-12-31,-2.110307856044779
1,1096.HK,2018-12-31,-0.6373965000445161
2,1096.HK,2017-12-31,-0.4921899520670878
3,1096.HK,2016-12-31,-0.24327550756503027
4,1096.HK,2015-12-31,-0.4384676362310556
5,1096.HK,2014-12-31,-0.13659610254264226
0,1097.HK,2019-12-31,-0.36128992888578004
1,1097.HK,2018-12-31,-0.6105080440759515
2,1097.HK,2017-12-31,-0.29196966230055305
3,1097.HK,2016-12-31,-0.6073729003017108
4,1097.HK,2015-12-31,-0.29188205332121486
5,1097.HK,2014-12-31,-0.1281787264114484
0,1098.HK,2019-12-31,0.1310406912644508
1,1098.HK,2018-12-31,0.2647290299579396
2,1098.HK,2017-12-31,0.14238048055441377
3,1098.HK,2016-12-31,0.12159486333592412
4,1098.HK,2015-12-31,0.09024371802900175
5,1098.HK,2014-12-31,0.10225473143654965
0,1099.HK,2019-12-31,0.15044005910233035
1,1099.HK,2018-12-31,0.16127441018033337
2,1099.HK,2017-12-31,0.17341513155781857
3,1099.HK,2016-12-31,0.15394463792025115
4,1099.HK,2015-12-31,0.170003146498386
5,1099.HK,2014-12-31,0.13919258304161136
0,1100.HK,2019-12-31,0.08997192061711258
1,1100.HK,2018-12-31,0.09803109066794906
2,1100.HK,2017-12-31,0.12590480562127043
3,1100.HK,2016-12-31,0.1374273080662429
4,1100.HK,2015-12-31,0.1009362489892869
5,1100.HK,2014-12-31,0.06938250114344492
0,1101.HK,2019-12-31,0.04906705409381646
1,1101.HK,2018-12-31,-0.24866779156255972
2,1101.HK,2017-12-31,0.17541174008485302
3,1101.HK,2016-12-31,0.39831466180335084
4,1101.HK,2015-12-31,1.363268435441744
5,1101.HK,2014-12-31,-3.75387628196204
0,1103.HK,2019-12-31,0.4995027467773618
1,1103.HK,2018-12-31,-2.4539919142984705
2,1103.HK,2017-12-31,-0.496477805061062
3,1103.HK,2016-12-31,0.13098818268253806
4,1103.HK,2015-12-31,0.2112769960416669
5,1103.HK,2014-12-31,0.23894902798346931
0,1104.HK,2020-06-30,-0.124950786671241
1,1104.HK,2019-06-30,0.15176534386585383
2,1104.HK,2018-06-30,0.10521327355811506
3,1104.HK,2017-06-30,0.21334062699454046
4,1104.HK,2016-06-30,-0.0071115929153048
5,1104.HK,2015-06-30,-0.44114035647422617
0,1105.HK,2019-12-31,-0.007837789955456372
1,1105.HK,2018-12-31,0.01998146273979641
2,1105.HK,2017-12-31,0.028765727481368235
3,1105.HK,2016-12-31,0.020316911595067984
4,1105.HK,2015-12-31,0.025983716427772297
5,1105.HK,2014-12-31,0.06550175293622124
0,1107.HK,2019-12-31,0.14673906980728918
1,1107.HK,2018-12-31,0.09410158822741009
2,1107.HK,2017-12-31,0.07931027051109207
3,1107.HK,2016-12-31,0.08488642928326068
4,1107.HK,2015-12-31,0.17767984181806823
5,1107.HK,2014-12-31,0.18025895201653333
0,1109.HK,2019-12-31,0.16438638136639055
1,1109.HK,2018-12-31,0.1680542769633067
2,1109.HK,2017-12-31,0.16019916841553128
3,1109.HK,2016-12-31,0.17218950343516723
4,1109.HK,2015-12-31,0.15746410205490738
5,1109.HK,2014-12-31,0.14597576258337341
0,1110.HK,2019-12-31,0.09916093392443434
1,1110.HK,2018-12-31,0.10607592914405256
